sample-380|kefiniz, əhvalınız?|Hello there
sample-381|i̇şinizdə, evinizdə salamatlıqdımı?|Hello there
sample-382|o, bu bəlağətli sorğu-suallarla əl tutuşmağa cəhd göstərdi.|Hello there
sample-383|keçən dəfəki təmasdan xüsusi ləzzət duymuşdu.|Hello there
sample-384|i̇ndi o təması daha yaxşı təkrarlamaq, yumyumşaq əli ovucunda möhkəm tutub oxşamaq xəyalına düşdü.|Hello there
sample-385|qadın imkan yaratmadı.|Hello there
sample-386|əfsun xantamah qalmağını vecə almadı.|Hello there
sample-387|təzə hay-küy başladı:|Hello there
sample-388|ürəyiniz çox düzdü, tərtəmizdi!|Hello there
sample-389|lap elə indicə, heç bir dəqiqə də olmaz, könlümdən möcüzə bir istək keçdi.|Hello there
sample-390|sizə rast gəlməyi arzuladım.|Hello there
sample-391|qurban olduğum allah diləyimi eşitdi, qıymadı sizdən intizarlı qalım.|Hello there
sample-392|qadın dinib-danışmadı.|Hello there
sample-393|sakit-sakit ayaqlarının ucuna baxdı.|Hello there
sample-394|ortaya sükut çökdü.|Hello there
sample-395|əfsun darıxdı.|Hello there
sample-396|bu sükut işin xeyrinə deyildi.|Hello there
sample-397|məhrəm ünsiyyətə tələsdi:|Hello there
sample-398|bayaqdan bəri çaşbaşam, adınızı bilmirəm ki, səmimi söhbətə başlayım.|Hello there
sample-399|xahiş eləyirəm adınızı bağışlayın mənə.|Hello there
sample-400|qadın istər-istəməz qımışdı:|Hello there
sample-401|adımı sizə bağışlayım, özüm adsız qalım?|Hello there
sample-402|əfsun bu məzəli məzəmmətə əvvəlcə pıqqıltı ilə güldü.|Hello there
sample-403|sonra da uşaq kimi şitəndi:|Hello there
sample-404|elə yox ha, adınızı sadəcə, bilmək istəyirəm.|Hello there
sample-405|bu, belə vacibdi?|Hello there
sample-406|əlbəttə, vacibdi!|Hello there
sample-407|adınızı bilsəm, çox məmnun olaram.|Hello there
sample-408|buna ehtiyac duymuram.|Hello there
sample-409|siz duymasanız da mən duyuram.|Hello there
sample-410|həqiqi tanışlıq mənim üçün çox vacibdi.|Hello there
sample-411|qadın ciddiyyətini pozmadı.|Hello there
sample-412|zənnimcə, salamlaşmaq kifayətdi, dedi.|Hello there
sample-413|əfsun israrla:|Hello there
sample-414|yox!|Hello there
sample-415|dedi, kifayət deyil.|Hello there
sample-416|tanış tanışının adını mütləq bilməlidir.|Hello there
sample-417|bu ümumi qaydadır.|Hello there
sample-418|gəlin qaydanı pozmayaq.|Hello there
sample-419|qadın boynunu yana əyib, kirpik çaldı.|Hello there
sample-420|əfsun bunu işin xeyrinə yozdu.|Hello there
sample-421|i̇srarında möhkəmləndi:|Hello there
sample-422|nolar, acizanə rica eləyirəm.|Hello there
sample-423|daşı ətəyinizdən tökün.|Hello there
sample-424|qorxmayın, buna görə dünya dağılmaz!|Hello there
sample-425|qadın çönüb, oğlana bekaraca nüfuz etdi.|Hello there
sample-426|sanki onun daxilindən xəbər tutmaq istəyirdi.|Hello there
sample-427|dodaqları gecdən-gec qımıldandı:|Hello there
sample-428|durnadı adım.|Hello there
sample-429|əfsun şadlığından qıy çəkdi:|Hello there
sample-430|deməli, durna xanım!|Hello there
sample-431|özünüzə yaraşan addır.|Hello there
sample-432|afərin bizim valideynlərimizə.|Hello there
sample-433|uşaqlarına ad seçməkdə yanılmırlar.|Hello there
sample-434|sizə ən gözəlini seçib qoyublar.|Hello there
sample-435|qadın utandı.|Hello there
sample-436|əfsunu pərt-pərt qınadı:|Hello there
sample-437|sakit danışın.|Hello there
sample-438|biz küçədəyik.|Hello there
sample-439|əfsun hay-küyünü xırp kəsdi, peşmanladı:|Hello there
sample-440|keçin günahımdan, durna xanım.|Hello there
sample-441|bir qələtdi elədim.|Hello there
sample-442|hədsiz sevinəndə hisslərimi cilovlamağı bacarmıram.|Hello there
sample-443|şəhər dəbinə hələ alışmamışam.|Hello there
sample-444|ədəb qaydalarını lazımınca öyrənməmişəm.|Hello there
sample-445|durna xanım qınağını bir qədər həlimlətdi:|Hello there
sample-446|mühitə alışmaq lazımdı, dedi.|Hello there
sample-447|böyük bir institutda oxuyursunuz.|Hello there
sample-448|dediyinizə görə, həm də qabaqcıl tələbəsiniz.|Hello there
sample-449|qabaqcıllar elmlə bərabər, mədəniyyət daşıyıcıları olurlar.|Hello there
sample-450|əfsun dərsini aldı.|Hello there
sample-451|özünü yığışdırdı.|Hello there
sample-452|ancaq dilini dinc saxlamadı:|Hello there
sample-453|adınız, könlümə yaman yatdı.|Hello there
sample-454|heç bilirsiz, yadıma nəyi saldı?|Hello there
sample-455|məşhur bir şeiri.|Hello there
sample-456|molla pənah vaqiflə molla vəli vidadinin “durnalar” deyişməsini.|Hello there
sample-457|orta məktəbdə əzbərləmişəm o deyişməni.|Hello there
sample-458|hərdən özüm üçün zümzümə eləyirəm.|Hello there
sample-459|bir zaman havada qanad saxlayın, sözüm vardır mənim sizə, durnalar!|Hello there
sample-460|qatarlaşıb nə diyardan gəlirsiz!|Hello there
sample-461|bir xəbər versəniz bizə, durnalar!|Hello there
sample-462|durna xanım səmimi təqdirlə:|Hello there
sample-463|şirin ləfsiniz var, dedi.|Hello there
sample-464|sizdən yaxşı qiraətçi çıxar.|Hello there
sample-465|əfsun təqdiri könlündən keçən hədəfə yönəltdi:|Hello there
sample-466|yaxşı qiraətçi ola biləcəyimi deyəmmərəm, amma sadiq dostluğu bacaracağıma əminəm.|Hello there
sample-467|o, birdən tövşüməyə başladı.|Hello there
sample-468|sinəsi tez-tez körükləndi.|Hello there
sample-469|qəribə tələsgənliklə “sən” ifadəsinə keçdi:|Hello there
sample-470|mehribanım durna xanım, sənə yüz faiz də yox, min faiz söz verirəm, nəyə desən and içirəm ki, dostluğumuz ölüncəyədək pozulmayacaq.|Hello there
sample-471|bu dostluq yolunda hər cür əziyyətə, ən dəhşətli əzablara hazıram.|Hello there
sample-472|sidqən inan mənə!|Hello there
sample-473|“bu nə çərənləyir?|Hello there
sample-474|hansı dostluqdan danışır?|Hello there
sample-475|o hara, mən hara?|Hello there
sample-476|adi xoş üz göstərmək, bəyəm, dostluqdurmu?|Hello there
sample-477|” əfsun bir anda çönüb, geri yanına nəzər fırlatdı.|Hello there
sample-478|qabaqcadan bələdlədiyi yerə çatmışdılar.|Hello there
sample-479|yaxınlıqda heç kəs yox idi.|Hello there
sample-480|durna xanımı qəfildən, dəli hövlü ilə qucaqladı.|Hello there
sample-481|boynuna sarılıb, üzündən marçamarç öpdü.|Hello there
sample-482|heyrətdən donmuş durna xanım (oğlandan belə cəsarət gözləməmişdi) özünə gələnə qədər əfsun öpüşlərinə ara vermədi.|Hello there
sample-483|durna xanım təəccüb qamaşığından ayıldı.|Hello there
sample-484|bütün gücü ilə çırpındı.|Hello there
sample-485|müdafiə oluna-oluna, qəzəb boğmuş xırıltılı səslə çımxırdı:|Hello there
sample-486|bu nə ədəbsizlikdi?|Hello there
sample-487|burax məni, zırrama!|Hello there
sample-488|əfsun çılğınlıqdan ağlını itirmişdi, söz eşidəcək halda deyildi.|Hello there
sample-489|durna xanımdan qopmadı.|Hello there
sample-490|onu xəlvət küncə çəkməyə çalışdı.|Hello there
sample-491|durna xanım qışqırdı:|Hello there
sample-492|qanacaqsız kənd ayısı!|Hello there
sample-493|elə eləmə ki, milisioner çağırıb həbsə aldırım.|Hello there
sample-494|başına, üzünə, gözünə dəyən şillə-şapalaqlar əfsunun çılğınlığını tədricən yatırtdı.|Hello there
sample-495|qolları boşaldı.|Hello there
sample-496|durna xanım ikrahla ondan aralandı.|Hello there
sample-497|üst-başını səliqəyə sala-sala ədəbsizi söydü:|Hello there
sample-498|i̇t balası!|Hello there
sample-499|heyvan oğlu!|Hello there
sample-500|vəhşinin vəhşisi!|Hello there
sample-501|əfsun peşmanlamamışdı.|Hello there
sample-502|əlini şillələnmiş üzünə sürtüb, fağırfağır irişdi:|Hello there
sample-503|off, əlin nə yaman ağırdı sənin.|Hello there
sample-504|şillələrin ağrısı hələ də kəsmir.|Hello there
sample-505|vay halına sənin qapazların altına düşənin!|Hello there
sample-506|səni kimi alçağa bu da azdı!|Hello there
sample-507|durna xanımın gözlərindən nifrət yağdı.|Hello there
sample-508|düzümü pozulub pırpızlanmış saçlarını ovcunun içi ilə səliqəyə salıb, çiyin çantasından yaylıq götürdü, üzünü (əfsunun öpdüyü yerləri) dönə-dönə silərək, yenidən əsib-coşdu, əfsuna barmaq silkələdi:|Hello there
sample-509|sən eşşək qədər qanmaz bir məxluqsan!|Hello there
sample-510|yad qadına zor işlətməyin, onun namusuna təcavüz cəhdinin cəzası başa düşürsən, nədi?|Hello there
sample-511|başa düşürəm.|Hello there
sample-512|əfsun irsizliklə qımışa-qımışa cavab verdi:|Hello there
sample-513|ya ömürlük sürgündü, ya da ölümdü!|Hello there
sample-514|o, bunları deyib başını irəli uzatdı.|Hello there
sample-515|boynum qıldan nazikdi sənin qarşında.|Hello there
sample-516|i̇stəyirsən kəsdir, istəyirsən asdır onu.|Hello there
sample-517|amma yalvarıram, ayaqlarına döşənib, acizaciz minnət eləyirəm qovma, murazımı gözümdə qoyma.|Hello there
sample-518|rədd olunmaq, murazı gözündə qalmaq hər cəzadan ağırdı mənim üçün.|Hello there
sample-519|durna xanım daha da şiddətlənən qeyzindən dodaqlarını birbirinə bərk-bərk sıxdı.|Hello there
sample-520|acığını soyutmağa əlavə söz tapmadı.|Hello there
sample-521|burnu ilə çətin-çətin nəfəs alıb fınxırdı.|Hello there
sample-522|sanki içindəki ağrı-acını çıxartdı.|Hello there
sample-523|əfsun ona qəzəbin söndüyünü zənn etdi.|Hello there
sample-524|sərbəst etirafa başladı:|Hello there
sample-525|mən sənin vurğununam, durna xanım.|Hello there
sample-526|aşikarca dəli-divanənəm.|Hello there
sample-527|bir könüldən min könülə vurulmuşam.|Hello there
sample-528|i̇lk dəfədən, kitabxanada görəndən bəri gecəm-gündüzüm yoxdu.|Hello there
sample-529|gözlərimi yumanda da, açanda da, gözəl simanı qarşımda görürəm.|Hello there
sample-530|xəyalımdan bircə an da çıxmırsan.|Hello there
sample-531|hər dəqiqə səni düşünürəm.|Hello there
sample-532|ağlımı itirmişəm.|Hello there
sample-533|i̇ndiki kobud hərəkətimə, sən demiş, vəhşiliyimə də səbəb budu.|Hello there
sample-534|özüm-özümlə bacarmıram.|Hello there
sample-535|mümkünsə, keç təqsirimdən.|Hello there
sample-536|ürəyində nəsə dedi.|Hello there
sample-537|səsi eşidilməsə də, dodaqlarının əsəbi tərpənişindən həyasız oğlanı bir daha yağlıca söydüyü bilindi və yönünü sərtliklə  çevirib, getdiyi istiqaməti dəyişdi.|Hello there
sample-538|yerimədi, qılçaları dolaşa-dolaşa yüyürdü.|Hello there
sample-539|sanki qorxulu bir düşməndən qaçırdı.|Hello there
sample-540|4.|dörd.
sample-541|durna xanımın uşağı olmurdu.|Hello there
sample-542|on iki il idi ərə köçmüşdü, özü sevib-seçdiyi, hər cəhətdən könlünə yatan bir gənclə bəhlulla ailə qurmuşdu.|Hello there
sample-543|çox mehriban, bir-birinə qədərsiz qayğı ilə yaşayır, çoxlarının qibtə etdiyi bəxtəvər ömür-gün sürürdülər.|Hello there
sample-544|di gəl ki, övladsızlıq dərdi ürəklərini gizli-gizli qovururdu.|Hello there
sample-545|yaxın qonşu evlərindən uşaq gülüşü, körpə ağla-sıtqası bağırlarının başına od salırdı.|Hello there
sample-546|bu həsrətə çarə düşünürdülər.|Hello there
sample-547|neçə-neçə təcrübəli, adlısanlı ginekoloqların, ara həkimlərinin müayinəsindən keçmişdilər.|Hello there
sample-548|qüsur durna xanımda tapılmışdı.|Hello there
sample-549|uzunmüddətli müalicə qəbul etmişdi, zəhər kimi acı dərmanlar içib, pəhriz saxlamış, çox təamlara tamarzı qalmışdı, müsbət nəticə alınmamışdı.|Hello there
sample-550|bəhlul onu başqa şəhərlərə, daha məşhur bilicilər yanına da aparmışdı.|Hello there
sample-551|ən nüfuzlu mütəxəssislərə alimlərə göstərmişdi, ətəkətək pul xərcləmişdi, yenə də məqsəd hasil olmamışdı.|Hello there
sample-552|sonsuzluq mərəzi durna xanıma, bir qadın kimi, daha ziyadə əzab verir, dərin qüssələrə salırdı.|Hello there
sample-553|bəzilərinin oğlu, ya qızı orta məktəbin yuxarı siniflərində oxuyurdular.|Hello there
sample-554|durna xanım onlara həsəd aparır; dərdi günü-gündən dərinləşirdi.|Hello there
sample-555|axır zamanlar, yəni üç-dörd ildən bəri vəziyyət lap ağırlaşmış, ailədaxili münasibətlər son dərəcə gərginləşmişdi.|Hello there
sample-556|yaxın qohuməqrəbadan, sözgəzdirənlərdən qulağına çatan qaxınclardan, tənətəhnizlərdən, ibnəli atmacalardan yazıq canı cəzanə gəlmişdi.|Hello there
sample-557|bilmirdi neyləsin, başına haranın külünü töksün ki, qanqaraldan, ürək yaralayan iynə-sancaqlı söz-gaplardan xilas olsun.|Hello there
sample-558|özgələr bir yana, baldızları (bəhlulun üç bacısı vardı) qollarını çırmayıb, dava-dalaş meydanına girmişdilər.|Hello there
sample-559|ordan-burdan eşitdikləri qaxıncların, qəsdli dedi-qoduların üstünə öz tən-töhmətlərini də artırıb evə gətirir; analarının, xüsusən də qardaşlarının qulağına çatdırır, doğub-törəməz gəlini boşatdırmağa çalışırdılar.|Hello there
sample-560|bəhlulun anası geniş ürəkli, böyük səbirli, xanım-xatın ağbirçək idi.|Hello there
sample-561|allah insaf qapısını açıb, onları bu nisgildən qurtaracağı ümidi ilə yaşayırdı.|Hello there
sample-562|pirə, müqəddəs ocaqlara gedib nəzir-niyaz verirdi ki, arzusu tezləşsin, müstəcəb olsun.|Hello there
sample-563|qızlarına da hər dəfə sərt təpgi ilə acıqlanırdı:|Hello there
sample-564|öz sözünüzü danışın, gəlinlə işiniz olmasın!|Hello there
sample-565|əl çəkin ondan.|Hello there
sample-566|uşağı olmur deyin binəvanı çöləmi ataq?|Hello there
sample-567|i̇nsafınız hanı sizin?|Hello there
sample-568|dözmək lazımdı.|Hello there
sample-569|belə getməz.|Hello there
sample-570|pərvərdiyar günlərin bir günü bizi də sevindirər, inşallah!|Hello there
sample-571|ananın sözündən çıxa bilmədilər.|Hello there
sample-572|onun səbrinə gizlində dodaq büzsələr də, üzərdə höcətə getmədilər.|Hello there
sample-573|hirs içlərini güvə kimi yeyə-yeyə bir neçə il də gözlədilər.|Hello there
sample-574|xeyri olmadı.|Hello there
sample-575|bacılar sözü bir yerə qoyub, yenidən çırmandılar.|Hello there
sample-576|qardaşlarına gücləri çatmadı (bəhlul onları eşitmirdi.|Hello there
sample-577|durna xanımın əleyhinə danışanı dərhal susdururdu), ananı möhkəm sıxma-boğmaya saldılar:|Hello there
sample-578|daha bəsdi, ana!|Hello there
sample-579|nə qədər dözmək, gözləmək olar?|Hello there
sample-580|aradan gör, neçə il keçir.|Hello there
sample-581|bu vaxtacan doğmayan, bundan sonra heç doğmaz.|Hello there
sample-582|qağamız onu aparmadığı yer, göstərmədiyi həkim qoymadı.|Hello there
sample-583|var-yoxdan çıxdı.|Hello there
sample-584|oğlunu ağıla gətir, başa sal.|Hello there
sample-585|yarıyaşına çatır, saçlarına dən düşməyə başlayır.|Hello there
sample-586|sabahkı gününə, ahıllıq çağına övlad, qolundan tutan oğul-qız lazımdı.|Hello there
sample-587|haçanacan əzizləyəcək o qatır cinsli qadını?|Hello there
sample-588|sən anasan, hər şeyə, hər kəsə ixtiyarın çatır.|Hello there
sample-589|məsələni ciddi və birdəfəlik qoy.|Hello there
sample-590|tələb elə boşasın üstü bəzək, altı təzək gözəlçəni.|Hello there
sample-591|ömür-günü hədər keçir.|Hello there
sample-592|bir azdan saçı-saqqalı tam ağaracaq, qocalıq belini bükəcək, təzədən evlənmək gec olacaq.|Hello there
sample-593|sözünü kəskin de, qurtar bizi el qaxıncından!|Hello there
sample-594|ananın da səbir kasası dolmuşdu.|Hello there
