sample-453|adınız, könlümə yaman yatdı.
sample-454|heç bilirsiz, yadıma nəyi saldı?
sample-455|məşhur bir şeiri.
sample-456|molla pənah vaqiflə molla vəli vidadinin “durnalar” deyişməsini.
sample-457|orta məktəbdə əzbərləmişəm o deyişməni.
sample-458|hərdən özüm üçün zümzümə eləyirəm.
sample-459|bir zaman havada qanad saxlayın, sözüm vardır mənim sizə, durnalar!
sample-460|qatarlaşıb nə diyardan gəlirsiz!
sample-461|bir xəbər versəniz bizə, durnalar!
sample-462|durna xanım səmimi təqdirlə:
sample-463|şirin ləfsiniz var, dedi.
sample-464|sizdən yaxşı qiraətçi çıxar.
sample-465|əfsun təqdiri könlündən keçən hədəfə yönəltdi:
sample-466|yaxşı qiraətçi ola biləcəyimi deyəmmərəm, amma sadiq dostluğu bacaracağıma əminəm.
sample-467|o, birdən tövşüməyə başladı.
sample-468|sinəsi tez-tez körükləndi.
sample-469|qəribə tələsgənliklə “sən” ifadəsinə keçdi:
sample-470|mehribanım durna xanım, sənə yüz faiz də yox, min faiz söz verirəm, nəyə desən and içirəm ki, dostluğumuz ölüncəyədək pozulmayacaq.
sample-471|bu dostluq yolunda hər cür əziyyətə, ən dəhşətli əzablara hazıram.
sample-472|sidqən inan mənə!
sample-473|“bu nə çərənləyir?
sample-474|hansı dostluqdan danışır?
sample-475|o hara, mən hara?
sample-476|adi xoş üz göstərmək, bəyəm, dostluqdurmu?
sample-477|” əfsun bir anda çönüb, geri yanına nəzər fırlatdı.
sample-478|qabaqcadan bələdlədiyi yerə çatmışdılar.
sample-479|yaxınlıqda heç kəs yox idi.
sample-480|durna xanımı qəfildən, dəli hövlü ilə qucaqladı.
sample-481|boynuna sarılıb, üzündən marçamarç öpdü.
sample-482|heyrətdən donmuş durna xanım (oğlandan belə cəsarət gözləməmişdi) özünə gələnə qədər əfsun öpüşlərinə ara vermədi.
sample-483|durna xanım təəccüb qamaşığından ayıldı.
sample-484|bütün gücü ilə çırpındı.
sample-485|müdafiə oluna-oluna, qəzəb boğmuş xırıltılı səslə çımxırdı:
sample-486|bu nə ədəbsizlikdi?
sample-487|burax məni, zırrama!
sample-488|əfsun çılğınlıqdan ağlını itirmişdi, söz eşidəcək halda deyildi.
sample-489|durna xanımdan qopmadı.
sample-490|onu xəlvət küncə çəkməyə çalışdı.
sample-491|durna xanım qışqırdı:
sample-492|qanacaqsız kənd ayısı!
sample-493|elə eləmə ki, milisioner çağırıb həbsə aldırım.
sample-494|başına, üzünə, gözünə dəyən şillə-şapalaqlar əfsunun çılğınlığını tədricən yatırtdı.
sample-495|qolları boşaldı.
sample-496|durna xanım ikrahla ondan aralandı.
sample-497|üst-başını səliqəyə sala-sala ədəbsizi söydü:
sample-498|i̇t balası!
sample-499|heyvan oğlu!
sample-500|vəhşinin vəhşisi!
sample-501|əfsun peşmanlamamışdı.
sample-502|əlini şillələnmiş üzünə sürtüb, fağırfağır irişdi:
sample-503|off, əlin nə yaman ağırdı sənin.
sample-504|şillələrin ağrısı hələ də kəsmir.
sample-505|vay halına sənin qapazların altına düşənin!
sample-506|səni kimi alçağa bu da azdı!
sample-507|durna xanımın gözlərindən nifrət yağdı.
sample-508|düzümü pozulub pırpızlanmış saçlarını ovcunun içi ilə səliqəyə salıb, çiyin çantasından yaylıq götürdü, üzünü (əfsunun öpdüyü yerləri) dönə-dönə silərək, yenidən əsib-coşdu, əfsuna barmaq silkələdi:
sample-509|sən eşşək qədər qanmaz bir məxluqsan!
sample-510|yad qadına zor işlətməyin, onun namusuna təcavüz cəhdinin cəzası başa düşürsən, nədi?
sample-511|başa düşürəm.
sample-512|əfsun irsizliklə qımışa-qımışa cavab verdi:
sample-513|ya ömürlük sürgündü, ya da ölümdü!
sample-514|o, bunları deyib başını irəli uzatdı.
sample-515|boynum qıldan nazikdi sənin qarşında.
sample-516|i̇stəyirsən kəsdir, istəyirsən asdır onu.
sample-517|amma yalvarıram, ayaqlarına döşənib, acizaciz minnət eləyirəm qovma, murazımı gözümdə qoyma.
sample-518|rədd olunmaq, murazı gözündə qalmaq hər cəzadan ağırdı mənim üçün.
sample-519|durna xanım daha da şiddətlənən qeyzindən dodaqlarını birbirinə bərk-bərk sıxdı.
sample-520|acığını soyutmağa əlavə söz tapmadı.
sample-521|burnu ilə çətin-çətin nəfəs alıb fınxırdı.
sample-522|sanki içindəki ağrı-acını çıxartdı.
sample-523|əfsun ona qəzəbin söndüyünü zənn etdi.
sample-524|sərbəst etirafa başladı:
sample-525|mən sənin vurğununam, durna xanım.
sample-526|aşikarca dəli-divanənəm.
sample-527|bir könüldən min könülə vurulmuşam.
sample-528|i̇lk dəfədən, kitabxanada görəndən bəri gecəm-gündüzüm yoxdu.
sample-529|gözlərimi yumanda da, açanda da, gözəl simanı qarşımda görürəm.
sample-530|xəyalımdan bircə an da çıxmırsan.
sample-531|hər dəqiqə səni düşünürəm.
sample-532|ağlımı itirmişəm.
sample-533|i̇ndiki kobud hərəkətimə, sən demiş, vəhşiliyimə də səbəb budu.
sample-534|özüm-özümlə bacarmıram.
sample-535|mümkünsə, keç təqsirimdən.
sample-536|ürəyində nəsə dedi.
sample-537|səsi eşidilməsə də, dodaqlarının əsəbi tərpənişindən həyasız oğlanı bir daha yağlıca söydüyü bilindi və yönünü sərtliklə  çevirib, getdiyi istiqaməti dəyişdi.
sample-538|yerimədi, qılçaları dolaşa-dolaşa yüyürdü.
sample-539|sanki qorxulu bir düşməndən qaçırdı.
sample-540|dörd.
sample-541|durna xanımın uşağı olmurdu.
sample-542|on iki il idi ərə köçmüşdü, özü sevib-seçdiyi, hər cəhətdən könlünə yatan bir gənclə bəhlulla ailə qurmuşdu.
sample-543|çox mehriban, bir-birinə qədərsiz qayğı ilə yaşayır, çoxlarının qibtə etdiyi bəxtəvər ömür-gün sürürdülər.
sample-544|di gəl ki, övladsızlıq dərdi ürəklərini gizli-gizli qovururdu.
sample-545|yaxın qonşu evlərindən uşaq gülüşü, körpə ağla-sıtqası bağırlarının başına od salırdı.
sample-546|bu həsrətə çarə düşünürdülər.
sample-547|neçə-neçə təcrübəli, adlısanlı ginekoloqların, ara həkimlərinin müayinəsindən keçmişdilər.
sample-548|qüsur durna xanımda tapılmışdı.
sample-549|uzunmüddətli müalicə qəbul etmişdi, zəhər kimi acı dərmanlar içib, pəhriz saxlamış, çox təamlara tamarzı qalmışdı, müsbət nəticə alınmamışdı.
sample-550|bəhlul onu başqa şəhərlərə, daha məşhur bilicilər yanına da aparmışdı.
sample-551|ən nüfuzlu mütəxəssislərə alimlərə göstərmişdi, ətəkətək pul xərcləmişdi, yenə də məqsəd hasil olmamışdı.
sample-552|sonsuzluq mərəzi durna xanıma, bir qadın kimi, daha ziyadə əzab verir, dərin qüssələrə salırdı.
sample-553|bəzilərinin oğlu, ya qızı orta məktəbin yuxarı siniflərində oxuyurdular.
sample-554|durna xanım onlara həsəd aparır; dərdi günü-gündən dərinləşirdi.
sample-555|axır zamanlar, yəni üç-dörd ildən bəri vəziyyət lap ağırlaşmış, ailədaxili münasibətlər son dərəcə gərginləşmişdi.
sample-556|yaxın qohuməqrəbadan, sözgəzdirənlərdən qulağına çatan qaxınclardan, tənətəhnizlərdən, ibnəli atmacalardan yazıq canı cəzanə gəlmişdi.
sample-557|bilmirdi neyləsin, başına haranın külünü töksün ki, qanqaraldan, ürək yaralayan iynə-sancaqlı söz-gaplardan xilas olsun.
sample-558|özgələr bir yana, baldızları (bəhlulun üç bacısı vardı) qollarını çırmayıb, dava-dalaş meydanına girmişdilər.
sample-559|ordan-burdan eşitdikləri qaxıncların, qəsdli dedi-qoduların üstünə öz tən-töhmətlərini də artırıb evə gətirir; analarının, xüsusən də qardaşlarının qulağına çatdırır, doğub-törəməz gəlini boşatdırmağa çalışırdılar.
sample-560|bəhlulun anası geniş ürəkli, böyük səbirli, xanım-xatın ağbirçək idi.
sample-561|allah insaf qapısını açıb, onları bu nisgildən qurtaracağı ümidi ilə yaşayırdı.
sample-562|pirə, müqəddəs ocaqlara gedib nəzir-niyaz verirdi ki, arzusu tezləşsin, müstəcəb olsun.
sample-563|qızlarına da hər dəfə sərt təpgi ilə acıqlanırdı:
sample-564|öz sözünüzü danışın, gəlinlə işiniz olmasın!
sample-565|əl çəkin ondan.
sample-566|uşağı olmur deyin binəvanı çöləmi ataq?
sample-567|i̇nsafınız hanı sizin?
sample-568|dözmək lazımdı.
sample-569|belə getməz.
sample-570|pərvərdiyar günlərin bir günü bizi də sevindirər, inşallah!
sample-571|ananın sözündən çıxa bilmədilər.
sample-572|onun səbrinə gizlində dodaq büzsələr də, üzərdə höcətə getmədilər.
sample-573|hirs içlərini güvə kimi yeyə-yeyə bir neçə il də gözlədilər.
sample-574|xeyri olmadı.
sample-575|bacılar sözü bir yerə qoyub, yenidən çırmandılar.
sample-576|qardaşlarına gücləri çatmadı (bəhlul onları eşitmirdi.
sample-577|durna xanımın əleyhinə danışanı dərhal susdururdu), ananı möhkəm sıxma-boğmaya saldılar:
sample-578|daha bəsdi, ana!
sample-579|nə qədər dözmək, gözləmək olar?
sample-580|aradan gör, neçə il keçir.
sample-581|bu vaxtacan doğmayan, bundan sonra heç doğmaz.
sample-582|qağamız onu aparmadığı yer, göstərmədiyi həkim qoymadı.
sample-583|var-yoxdan çıxdı.
sample-584|oğlunu ağıla gətir, başa sal.
sample-585|yarıyaşına çatır, saçlarına dən düşməyə başlayır.
sample-586|sabahkı gününə, ahıllıq çağına övlad, qolundan tutan oğul-qız lazımdı.
sample-587|haçanacan əzizləyəcək o qatır cinsli qadını?
sample-588|sən anasan, hər şeyə, hər kəsə ixtiyarın çatır.
sample-589|məsələni ciddi və birdəfəlik qoy.
sample-590|tələb elə boşasın üstü bəzək, altı təzək gözəlçəni.
sample-591|ömür-günü hədər keçir.
sample-592|bir azdan saçı-saqqalı tam ağaracaq, qocalıq belini bükəcək, təzədən evlənmək gec olacaq.
sample-593|sözünü kəskin de, qurtar bizi el qaxıncından!
sample-594|ananın da səbir kasası dolmuşdu.
sample-595|dözümü tükənmişdi.
sample-596|qızlarının təkid və təzyiqinə axır ki, boyun əyməli oldu.
sample-597|və bir gün ana oğlu ilə üz-üzə dayandı:
sample-598|bura bax, a bala, nə vaxtacan sən mənə dərd yükləyib vərəmlədəcəksən?
sample-599|bəhlul anasının üzünə mat-mat baxdı.
sample-600|sən nə danışırsan, ana?
sample-601|bu nə sözdü?
sample-602|mən heç o qələti, o qəbahəti eləyərəmmi?
sample-603|sənin başından bir tük əskik olmasını istəyərəmmi?
sample-604|anasının başından bir tük əysik olmasını istəməyən oğul bəs niyə məsləhəti eşitmir?
sample-605|hansı məsləhətini eşitməmişəm, ana?
sample-606|sənin hər sözün mənin üçün qanundu.
sample-607|elədisə, sözüm sənnən ötəri qanundusa, keç arvadıyın başınnan.
sample-608|burax getsin dədəsi öyünə.
sample-609|bəhlul başını aşağı saldı.
sample-610|i̇ncikliklə xəbər aldı:
sample-611|nə üçün, ana?
sample-612|hansı pis hərəkətinə, yanlış davranışına görə göndərim onu dədəsi evinə?
sample-613|sənə nə hörmətsizliyi, qanacaqsızlığı eləyib?
sample-614|kimə nə yamanlığı keçib.
sample-615|ana səsinin cod, zabitəli ahəngini dəyişdi.
sample-616|həlim-həlim dedi:
sample-617|mən babal yuyammaram.
sample-618|gəlin, insafən, pis gəlin döyül, lap yaxşı gəlindi.
sample-619|qanacaxlı, mərifətdidi.
sample-620|heç kəsə də pisdiyi, yamannığı keçməyib.
sample-621|hamıyla dinc, mehriban dolanıb.
sample-622|mənim özümün bir doğma ana təkin qulluğumda lazımınca durub.
sample-623|xətrini də qızlarımnan artıx istəmişəm.
sample-624|həmişə tərəfini saxlamışam.
sample-625|qoymamışam bir adam ona güldən ağır söz desin.
sample-626|amba.
sample-627|ana səsini qısıb, köksünü ötürdü.
sample-628|kövrək-kövrək davam etdi:
sample-629|züryəti yoxdu, uşağa qalmır.
sample-630|mən nəvə laylası çalmax həsrətindəyəm.
sample-631|havaxdacan murazım gözümdə qalacax?
sample-632|bəhlul zarafata saldı:
sample-633|nəvələrinə nə gəlib, ana?
sample-634|maşallah, sayı-hesabı itib.
sample-635|hərdən özün də bezirsən, dallarınca deyinirsən.
sample-636|dinclik, rahatlıq axtarırsan.
sample-637|onnar qız nəvələrimdi.
sample-638|fərqi nədi, ana?
sample-639|nəvə elə nəvədi.
sample-640|fərqi çoxdu!
sample-641|ana burada təzədən sözünü göyərtdi.
sample-642|qabağıma kötük dığırrama.
sample-643|onun fərğini sən bilməzsən, cavansan.
sample-644|i̇ndilikdə eşit nə deyirəm.
sample-645|yaşın az döyül, bir azdan qırxı haxlıyacaxsan.
sample-646|onacan özgəsiynən ayilə qurmalısan ki, böyütdüyün uşağın bar-bəhərini görəsən.
sample-647|ömrünnən-gününnən yarıyasan.
sample-648|bəhlul qaşlarını sıxıb, yerə baxdı.
sample-649|mən onu bacarmayacam, ana.
sample-650|ana nəvazişlə, sığallı sözlərlə oğlunu dilə tutdu:
sample-651|qadan-bəlan mənə gəlsin, ay bala, canım sənə sadağa.
sample-652|sülhnən, dil-ağıznan yola sal.
sample-653|vəziyyəti olduğu təkin danış.
sample-654|annaxlı gəlindi, özü hər şeyi başa düşəcək.
sample-655|görəcək ki, belə yaşamağın məynası-filanı yoxdu, xoşluxnan çıxıb gedəcək.
sample-656|bəlkəm də ayrı ərə köçüb daha xoşbəxt yaşıyacax.
sample-657|təki elə olsun, paxılı döyülük.
sample-658|i̇stəyirik sənciyəzdən əl çəksin.
sample-659|bəhlulun içi göynədi.
sample-660|anasına qəti bir cavab verə bilmədi.
sample-661|o, durna xanımı hədsiz dərəcədə sevirdi.
sample-662|övlad üzünə ömürlük həsrət qalacaqları yəqinləşəndən sonra bu nəhayətsiz sevgiyə rəhm də qatılmışdı, sədaqəti polad kimi möhkəmlənmişdi.
sample-663|durnanın hərdən-hərdən xəlvətə çəkilib, göz yaşı axıtdığını, qüssələndiyini gördükcə, ona həqiqi mənada canı yanır, məhəbbətinin üstünə bir insani qayğı, hüsnü-rəğbət də artırdı.
sample-664|odur ki, anasına kobud cavab verməli oldu:
sample-665|yığışdırın bu gərəksiz söz-söhbəti, ana.
sample-666|birdəfəlik yığışdırın!
sample-667|mən durnanı boşayan deyiləm.
sample-668|onun özü mənə oğuldan da, qızdan da əzizdi.
sample-669|həyatımı onsuz təsəvvür eləmirəm.
sample-670|bilirəm ki, gəlininə qarşı belə sərt münasibət sənə qızlarından mənim istəkli bacılarımdan gəlir.
sample-671|onlara tapşır ki, burunlarını lazım olmayan yerə soxmasınlar.
sample-672|bu mənim son sözümdür!
sample-673|belə inadlı, qətiyyətli cavabdan sonra hamı qınına çəkildi.
sample-674|anası da, bacıları da bəhluldan küsdü.
sample-675|münasibətlər soyudu.
sample-676|ana-oğul, bacı-qardaş inciklikləri il yarım davam etdi.
sample-677|nəhayətdə təkidin, təpginin lazımsızlığını başa düşdülər.
sample-678|i̇ki qəlbi bir-birindən ayırmaq cəhdinin nahaq iş olduğunu anladılar.
sample-679|allah yanında günaha batacaqlarından, tanrı qəzəbinə tuş gələcəklərindən qorxdular.
sample-680|qalmağalların bir daş altına, bir daş da üstünə qoydular.
sample-681|əh, nəyimizə gərəkdi, babal qazanaq, qan-qarğış yeyəsi olaq!
sample-682|bizdən demək idi, onu da yetərincə dedik.
sample-683|başı da onun, başmağı da!
sample-684|i̇ki qəlb isə mübaliğəsiz bir idi.
sample-685|bəhlulla durna lap yeniyetməlikdən ilahi tellərlə bir-birinə bağlanmışdılar.
sample-686|eyni kənddə dünyaya göz açmış, eyni məktəbdə oxumuşdular.
sample-687|valideynləri həm simsar, həm də qapı bir qonşu idilər.
sample-688|uşaqlıqları, demək olar ki, bir yerdə keçmişdi.
sample-689|məktəbə də eyni gündə, eyni ildə getmişdilər.
sample-690|aralarında çox cüzi yaş fərqləri vardı.
sample-691|bəhlul durnadan üç-dörd ay böyük idi.
sample-692|hər ikisi orta məktəbi fərqlənmə attestatı ilə bitirdilər.
sample-693|ali təhsil almağa da qoşa yollandılar.
sample-694|bəhlul geoloqluq, durna kitabxanaçılıq ixtisasını seçdi.
sample-695|şəhər mühitində, ali təhsil müddətində də bir-birinə həyan oldular.
sample-696|çox vaxt yeməklərini də birlikdə yedilər.
sample-697|hara getsələr (dərsə, axşamlar bulvar gəzintisinə, kinoya, teatra, konsertə) yataqxanadan mütləq qol-qola girib, çıxırdılar.
sample-698|halbuki, rəsmiyyətdə hələ heç nə yox idi.
sample-699|heç adaxlanmamışdılar da.
sample-700|lakin valideynlər məsələdən agah idilər.
sample-701|orta məktəbin yeddinci-səkkizinci siniflərindən bu iki gəncin ruhi aləmində, könül dünyasında baş verənləri sezmişdilər.
sample-702|bu məhəbbət cücərtilərinə nə oğlan, nə qız simsarları tərəfdən narazılıq bildirilməmişdi.
sample-703|əksinə, qonşuluqları şirinləşmişdi.
sample-704|balalarının gələcək xoşbəxtliyinə ürəklərində xeyir-dua vermişdilər.
sample-705|gənclər bir-birinə çox yaraşırdılar.
